TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.40.50.1910	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	152579	SCFD2
3.30.800.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	8396	PIP4K2B
3.90.520.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	4088	SMAD3
1.10.1170.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	112401	BIRC8
1.20.140.30	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	79817	MOB3B
3.30.890.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	8932	MBD2
4.10.1110.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	60685	ZFAND3
1.10.950.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	2039	DMTN
3.60.110.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	55191	NADSYN1
1.50.10.10	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	80162	PGGHG
3.30.70.340	-	0.439634709813099	-0.821811101851061	8	1	0.00136612021857923	732	10485	93979	CPA5
1.10.287.110	-	0.449682946073934	-0.799212508819976	49	4	0.00546448087431694	732	10485	374407,26278,79962,54788	DNAJB13,SACS,DNAJC22,DNAJB12
2.40.100.10	-	0.460688853441526	-0.775032402163601	22	2	0.00273224043715847	732	10485	5903,4820	RANBP2,NKTR
1.10.1300.10	-	0.460688853441526	-0.775032402163601	22	2	0.00273224043715847	732	10485	8654,5153	PDE5A,PDE1B
2.130.10.30	-	0.460688853441526	-0.775032402163601	22	2	0.00273224043715847	732	10485	1102,1104	RCBTB2,RCC1
1.20.120.370	-	0.460688853441526	-0.775032402163601	22	2	0.00273224043715847	732	10485	1135,57053	CHRNA2,CHRNA10
1.20.1540.10	-	0.478785935597261	-0.736501680004478	9	1	0.00136612021857923	732	10485	54933	RHBDL2
3.30.450.40	-	0.478785935597261	-0.736501680004478	9	1	0.00136612021857923	732	10485	8654	PDE5A
2.120.10.80	-	0.480960166375965	-0.731970826492843	51	4	0.00546448087431694	732	10485	8507,25948,55975,90293	ENC1,KBTBD2,KLHL7,KLHL13
2.110.10.10	-	0.48417485221894	-0.725309172590797	23	2	0.00273224043715847	732	10485	79148,4313	MMP28,MMP2
3.40.390.10	-	0.501828774471849	-0.689496304183174	81	6	0.00819672131147541	732	10485	4311,9718,649,79148,4313,11086	MME,ECE2,BMP1,MMP28,MMP2,ADAM29
3.40.525.10	-	0.507015140125677	-0.679214413655998	24	2	0.00273224043715847	732	10485	149428,6397	BNIPL,SEC14L1
3.30.500.10	-	0.507015140125677	-0.679214413655998	24	2	0.00273224043715847	732	10485	913,563	CD1E,AZGP1
2.60.120.290	-	0.511514922952959	-0.670378519132438	53	4	0.00546448087431694	732	10485	715,114788,649,79412	C1R,CSMD3,BMP1,KREMEN2
1.10.640.10	-	0.515205245946468	-0.663189921894322	10	1	0.00136612021857923	732	10485	53905	DUOX1
1.10.10.60	-	0.524537197982685	-0.645238932816535	285	20	0.0273224043715847	732	10485	6473,5087,57645,60436,344022,10736,1406,390874,2016,5080,23051,6304,79923,23394,91012,3110,23126,9355,3213,5307	SHOX,PBX1,POGK,TGIF2,NOTO,SIX2,CRX,ONECUT3,EMX1,PAX6,ZHX3,SATB1,NANOG,ADNP,CERS5,MNX1,POGZ,LHX2,HOXB3,PITX1
1.10.472.10	-	0.535975584229297	-0.623666670759863	40	3	0.00409836065573771	732	10485	8941,896,9134	CDK5R2,CCND3,CCNE2
2.60.40.670	-	0.549083027330987	-0.599505615153203	11	1	0.00136612021857923	732	10485	222865	TMEM130
3.30.1370.50	-	0.549083027330987	-0.599505615153203	11	1	0.00136612021857923	732	10485	55922	NKRF
3.30.750.24	-	0.549083027330987	-0.599505615153203	11	1	0.00136612021857923	732	10485	5172	SLC26A4
1.20.1510.10	-	0.549083027330987	-0.599505615153203	11	1	0.00136612021857923	732	10485	7782	SLC30A4
3.40.50.800	-	0.549083027330987	-0.599505615153203	11	1	0.00136612021857923	732	10485	6897	TARS
2.130.10.10	-	0.559517891983219	-0.580679773219173	334	23	0.0314207650273224	732	10485	9828,51057,23291,9639,120892,2976,79023,400954,9128,57560,26608,23654,348793,56995,11152,10095,91584,57495,84231,10399,80344,5931,55003	ARHGEF17,WDPCP,FBXW11,ARHGEF10,LRRK2,GTF3C2,NUP37,EML6,PRPF4,IFT80,TBL2,PLXNB2,WDR53,TULP4,WDR45,ARPC1B,PLXNA4,NWD2,TRAF7,RACK1,DCAF11,RBBP7,PAK1IP1
1.10.260.40	-	0.5714496960408	-0.559578820547324	27	2	0.00273224043715847	732	10485	390874,6304	ONECUT3,SATB1
4.10.60.10	-	0.5714496960408	-0.559578820547324	27	2	0.00273224043715847	732	10485	644353,7536	ZCCHC18,SF1
3.40.50.2020	-	0.580596415153224	-0.54369940179368	12	1	0.00136612021857923	732	10485	5631	PRPS1
4.10.740.10	-	0.580596415153224	-0.54369940179368	12	1	0.00136612021857923	732	10485	2159	F10
3.10.390.10	-	0.580596415153224	-0.54369940179368	12	1	0.00136612021857923	732	10485	26205	GMEB2
4.10.10.10	-	0.580596415153224	-0.54369940179368	12	1	0.00136612021857923	732	10485	4502	MT2A
1.20.920.10	-	0.585837853411611	-0.534712228356596	43	3	0.00409836065573771	732	10485	6597,8019,9866	SMARCA4,BRD3,TRIM66
1.25.40.20	-	0.595333524757896	-0.518633484672036	252	17	0.023224043715847	732	10485	88455,79813,120892,81570,91369,7442,287,341405,23243,26051,7159,338699,55139,114876,92565,9162,55024	ANKRD13A,EHMT1,LRRK2,CLPB,ANKRD40,TRPV1,ANK2,ANKRD33,ANKRD28,PPP1R16B,TP53BP2,ANKRD42,ANKZF1,OSBPL1A,FANK1,DGKI,BANK1
2.10.10.10	-	0.609910214828236	-0.494443521454286	13	1	0.00136612021857923	732	10485	4313	MMP2
2.60.34.10	-	0.609910214828236	-0.494443521454286	13	1	0.00136612021857923	732	10485	22824	HSPA4L
3.40.50.1460	-	0.637177759015057	-0.450706605800456	14	1	0.00136612021857923	732	10485	839	CASP6
1.20.1270.10	-	0.637177759015057	-0.450706605800456	14	1	0.00136612021857923	732	10485	22824	HSPA4L
3.10.20.30	-	0.637177759015057	-0.450706605800456	14	1	0.00136612021857923	732	10485	6897	TARS
2.60.210.10	-	0.637177759015057	-0.450706605800456	14	1	0.00136612021857923	732	10485	6477	SIAH1
3.90.215.10	-	0.647498703796691	-0.43463848726884	31	2	0.00273224043715847	732	10485	79937,728577	CNTNAP3,CNTNAP3B
3.40.33.10	-	0.662541705192482	-0.41167177186917	15	1	0.00136612021857923	732	10485	7180	CRISP2
2.60.40.1180	-	0.662541705192482	-0.41167177186917	15	1	0.00136612021857923	732	10485	4124	MAN2A1
1.10.238.10	-	0.678157021113377	-0.38837642329312	265	17	0.023224043715847	732	10485	8404,6776,283229,4636,53905,6778,6772,30818,5332,868,10669,57333,828,4924,140576,1069,2820	SPARCL1,STAT5A,CRACR2B,MYL5,DUOX1,STAT6,STAT1,KCNIP3,PLCB4,CBLB,CGREF1,RCN3,CAPS,NUCB1,S100A16,CETN2,GPD2
1.20.1110.10	-	0.68613477794765	-0.376681201242376	16	1	0.00136612021857923	732	10485	493	ATP2B4
2.60.200.10	-	0.68613477794765	-0.376681201242376	16	1	0.00136612021857923	732	10485	4088	SMAD3
1.10.880.10	-	0.68613477794765	-0.376681201242376	16	1	0.00136612021857923	732	10485	23764	MAFF
3.30.70.960	-	0.708080459748018	-0.345197548033485	17	1	0.00136612021857923	732	10485	375790	AGRN
4.10.800.10	-	0.708080459748018	-0.345197548033485	17	1	0.00136612021857923	732	10485	3485	IGFBP2
2.60.40.820	-	0.708080459748018	-0.345197548033485	17	1	0.00136612021857923	732	10485	6909	TBX2
4.10.260.10	-	0.708080459748018	-0.345197548033485	17	1	0.00136612021857923	732	10485	2791	GNG11
2.60.40.150	-	0.713959506688061	-0.336929031572858	148	9	0.0122950819672131	732	10485	341359,100191040,440279,148281,5332,51760,11060,5998,55841	SYT10,C2CD4D,UNC13C,SYT6,PLCB4,SYT17,WWP2,RGS3,WWC3
2.60.200.20	-	0.727027723306416	-0.31879066832918	36	2	0.00273224043715847	732	10485	57649,92610	PHF12,TIFA
4.10.410.10	-	0.728493633565313	-0.316776392485527	18	1	0.00136612021857923	732	10485	10653	SPINT2
1.20.144.10	-	0.728493633565313	-0.316776392485527	18	1	0.00136612021857923	732	10485	8611	PLPP1
4.10.270.10	-	0.747481181108152	-0.291046149809258	19	1	0.00136612021857923	732	10485	8826	IQGAP1
3.80.10.10	-	0.750201693218378	-0.287413184314266	324	20	0.0273224043715847	732	10485	8125,150726,80059,78999,81793,79883,81543,10446,22992,80131,120892,146330,2615,10233,164312,116135,55366,64839,6586,440590	ANP32A,FBXO41,LRRTM4,LRFN4,TLR10,PODNL1,LRRC3,LRRN2,KDM2A,LRRC8E,LRRK2,FBXL16,LRRC32,LRRC23,LRRN4,LRRC3B,LGR4,FBXL17,SLIT3,ZYG11A
3.60.15.10	-	0.765142539360748	-0.267693136550365	20	1	0.00136612021857923	732	10485	51692	CPSF3
4.10.70.10	-	0.765142539360748	-0.267693136550365	20	1	0.00136612021857923	732	10485	11086	ADAM29
1.20.1050.10	-	0.767057606728822	-0.265193373878754	39	2	0.00273224043715847	732	10485	7407,2947	VARS,GSTM3
2.60.120.260	-	0.768763575301307	-0.262971801088797	74	4	0.00546448087431694	732	10485	79937,728577,112937,2157	CNTNAP3,CNTNAP3B,GLB1L3,F8
1.10.533.10	-	0.778845231954618	-0.249942928132841	92	5	0.00683060109289617	732	10485	8767,287,8738,59082,128178	RIPK2,ANK2,CRADD,CARD18,EDARADD
2.60.60.20	-	0.781570218408949	-0.246450282345754	21	1	0.00136612021857923	732	10485	59344	ALOXE3
3.30.565.10	-	0.781570218408949	-0.246450282345754	21	1	0.00136612021857923	732	10485	26278	SACS
1.10.720.30	-	0.781570218408949	-0.246450282345754	21	1	0.00136612021857923	732	10485	10401	PIAS3
3.20.20.70	-	0.801883147424779	-0.220792383196475	42	2	0.00273224043715847	732	10485	8692,1723	HYAL2,DHODH
3.40.50.10140	-	0.811062802997305	-0.209409788904048	23	1	0.00136612021857923	732	10485	81793	TLR10
3.60.20.10	-	0.824282266610341	-0.193242251165823	24	1	0.00136612021857923	732	10485	2673	GFPT1
3.40.50.1000	-	0.833744506238733	-0.181828270992923	64	3	0.00409836065573771	732	10485	10217,23250,81932	CTDSPL,ATP11A,HDHD3
3.10.250.10	-	0.836577972653488	-0.178435549924437	25	1	0.00136612021857923	732	10485	56649	TMPRSS4
4.10.400.10	-	0.841093074734424	-0.173052953629352	46	2	0.00273224043715847	732	10485	56649,753	TMPRSS4,LDLRAD4
1.10.10.10	-	0.845847229710197	-0.167416515221136	219	12	0.0163934426229508	732	10485	1997,55635,1112,5083,103,8453,5080,1875,27086,1999,5990,3659	ELF1,DEPDC1,FOXN3,PAX9,ADAR,CUL2,PAX6,E2F5,FOXP1,ELF3,RFX2,IRF1
1.25.40.90	-	0.848014389868597	-0.164857674149542	26	1	0.00136612021857923	732	10485	22905	EPN2
3.40.50.720	-	0.852440337708514	-0.159652057366188	171	9	0.0122950819672131	732	10485	54438,261729,79876,5831,3248,4704,56898,7264,2531	GFOD1,STEAP2,UBA5,PYCR1,HPGD,NDUFA9,BDH2,TSTA3,KDSR
1.25.40.10	-	0.864100225408317	-0.146066515275754	207	11	0.0150273224043716	732	10485	29899,4678,147700,26086,55177,23293,54902,22996,5903,80155,653489	GPSM2,NASP,KLC3,GPSM1,RMDN3,SMG6,TTC19,TTC39A,RANBP2,NAA15,RGPD3
3.30.420.10	-	0.865734601288392	-0.144176882414656	49	2	0.00273224043715847	732	10485	10535,192669	RNASEH2A,AGO3
3.40.30.10	-	0.867625499150836	-0.14199511001544	123	6	0.00819672131147541	732	10485	26043,2947,83442,121506,7296,79770	UBXN7,GSTM3,SH3BGRL3,ERP27,TXNRD1,TXNDC15
3.90.79.10	-	0.868545077987552	-0.140935791380719	28	1	0.00136612021857923	732	10485	4595	MUTYH
1.10.150.50	-	0.876156067528708	-0.132211044634878	107	5	0.00683060109289617	732	10485	8497,1999,154043,22866,23259	PPFIA4,ELF3,CNKSR3,CNKSR2,DDHD2
4.10.900.10	-	0.877747048238546	-0.130396826811884	29	1	0.00136612021857923	732	10485	1005	CDH7
2.60.120.40	-	0.88016120333407	-0.127650202679422	51	2	0.00273224043715847	732	10485	338761,140689	C1QL4,CBLN4
1.10.840.10	-	0.886305690240044	-0.120693365039457	30	1	0.00136612021857923	732	10485	221002	RASGEF1A
3.40.720.10	-	0.894265923110964	-0.111752094894784	31	1	0.00136612021857923	732	10485	54872	PIGG
1.10.30.10	-	0.899134029598245	-0.106323168194417	54	2	0.00273224043715847	732	10485	1107,6665	CHD3,SOX15
3.40.1110.10	-	0.901669533627594	-0.103507196750771	32	1	0.00136612021857923	732	10485	23250	ATP11A
2.70.150.10	-	0.901669533627594	-0.103507196750771	32	1	0.00136612021857923	732	10485	23250	ATP11A
3.30.70.330	-	0.93092870502042	-0.0715725835628205	246	12	0.0163934426229508	732	10485	3191,64852,23435,10432,10659,201299,55035,1996,80315,3187,23112,54502	HNRNPL,TUT1,TARDBP,RBM14,CELF2,RDM1,NOL8,ELAVL4,CPEB4,HNRNPH1,TNRC6B,RBM47
3.40.630.30	-	0.94885474570936	-0.0524995524566267	41	1	0.00136612021857923	732	10485	8260	NAA10
3.40.50.150	-	0.972051410281463	-0.028346584684317	120	4	0.00546448087431694	732	10485	6611,9718,51409,24140	SMS,ECE2,HEMK1,FTSJ1
3.10.100.10	-	0.972853441330416	-0.0275218337009972	99	3	0.00409836065573771	732	10485	51267,140578,161198	CLEC1A,CHODL,CLEC14A
3.40.50.1820	-	0.973437575208504	-0.0269215803055251	121	4	0.00546448087431694	732	10485	10397,255104,2052,641372	NDRG1,TMCO4,EPHX1,ACOT6
3.10.110.10	-	0.977012446137736	-0.0232558878825882	52	1	0.00136612021857923	732	10485	55364	IMPACT
1.10.630.10	-	0.985144426932761	-0.0149670222309612	58	1	0.00136612021857923	732	10485	1545	CYP1B1
2.60.40.60	-	0.988346113209141	-0.0117223255676465	114	3	0.00409836065573771	732	10485	5099,1005,64881	PCDH7,CDH7,PCDH20
1.10.20.10	-	0.993800695417481	-0.00621860005819334	70	1	0.00136612021857923	732	10485	80152	CENPT
3.30.70.360	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
3.30.590.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
3.30.230.70	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.20.990.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
2.170.240.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
2.70.130.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
3.30.465.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
3.40.570.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.20.58.160	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
2.140.10.30	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.10.287.810	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.10.245.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
2.160.20.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.10.600.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.10.287.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
3.10.350.10	-	0.999999999996154	-3.84571947697008e-12	6	0	0	732	10485
1.10.225.10	-	1.00000000000267	2.67011955045315e-12	8	0	0	732	10485
2.30.40.10	-	1.00000000000267	2.67011955045315e-12	8	0	0	732	10485
1.10.472.30	-	1.00000000000267	2.67011955045315e-12	8	0	0	732	10485
2.30.29.40	-	1.00000000000267	2.67011955045315e-12	8	0	0	732	10485
1.10.3840.10	-	1.00000000000267	2.67011955045315e-12	8	0	0	732	10485
1.10.10.140	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.950.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.70.590	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.102.10.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.10.430	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.10260	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.1360.40	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.40.37.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.470.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.3520.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.1390.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.470.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.420.110	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.3260.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.190.20	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.60.120.230	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.60.120.330	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.1110.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.10.250.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.60.120.340	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.20.20.330	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.740.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.1300.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.70.580	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.499.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.45.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.10.580	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.150.110	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.10330	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.20.140.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.1600.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.30.110.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.91.20	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.5.120	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.150.310	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
4.10.1130.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.300.20	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.1290.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.710.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.70.98.20	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.1160.11	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.70.60	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.287.100	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.60.40.200	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.150.80	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.60.120.310	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
4.10.640.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.800.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
4.10.630.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.10380	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.70.660	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1370.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.70.600	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.280.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.238.110	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
4.10.320.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.287.40	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.1060.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.570.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.40.15.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.340.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.20.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1520.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.90.182.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.40.270.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.120.310	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.40.50.150	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.1490.140	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.170.150.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.10130	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.120.180	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.287.700	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.1380	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.20.19.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
4.10.770.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.40.50.10420	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1160.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
2.170.150.20	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1280.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.20.1050.40	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1580.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.10.290.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
3.30.1380.10	-	1.00000000000271	2.7149817767233e-12	3	0	0	732	10485
1.10.1070.11	-	1.000000000006	6.00500847083653e-12	16	0	0	732	10485
3.20.20.100	-	1.000000000006	6.00500847083653e-12	16	0	0	732	10485
3.30.960.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.70.980	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.5.320	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
4.10.670.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.55.10.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.70.1220	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
4.10.140.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.645.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.20.80.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.3050.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.1090.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.750.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.260.30	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.81.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.10.300.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.150.300	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.360.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.10.590.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.90.1680.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.8.100	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.130.10.120	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.60.11.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.90.730.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.10.280.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
4.10.680.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.40.50.1470	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.60.60.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.90.190.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.1320.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.20.20.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.58.100	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1780.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.40.1650.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.5.820	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.3270.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.40.1340.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.60.120.390	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1440.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.40.930.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.90.470.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.70.80	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.40.109.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.1470.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.40.30.70	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.1620.20	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.5.210	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1270.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.3580.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1250.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.10.1440.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
4.10.840.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.20.120.150	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1610.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.920.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.40.128.80	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
2.60.40.180	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
1.25.40.200	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
3.30.1320.10	-	1.00000000000714	7.13641645777585e-12	1	0	0	732	10485
